ESTU_CONSECUTIVO,ESTU_GRADO,COLE_NOM_ESTABLECIMIENTO,COLE_COD_ICFES,COLE_CALENDARIO,COLE_COD_MCPIO,COLE_NOM_MCPIO,COLE_COD_DPTO,COLE_NOM_DPTO,EXA_N_RTAS_CORR_CN,EXA_N_RTAS_CORR_CC,EXA_N_RTAS_CORR_LC,EXA_N_RTAS_CORR_MT,EXA_C_RTAS_CORR_CN,EXA_C_RTAS_CORR_CC,EXA_C_RTAS_CORR_LC,EXA_C_RTAS_CORR_MT,ESTU_GENERO_F,ESTU_GENERO_M,COLE_NATURALEZA_NO,COLE_NATURALEZA_O,COLE_JORNADA_COMPLETA,COLE_JORNADA_MAÑANA,COLE_JORNADA_TARDE,COLE_JORNADA_UNICA,EXA_MODALIDAD_OFF,EXA_MODALIDAD_ON,EXA_MODALIDAD_PA,EXA_MODALIDAD_PAL
23867857,11,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,0,3,11,0,0,0,1,0,True,False,False,True,True,False,False,False,False,False,True,False
22887124,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19506,A,91001,LETICIA,91,AMAZONAS,0,0,7,8,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23694897,5,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,10,8,5,3,1,1,0,0,False,True,False,True,False,True,False,False,False,False,True,False
21884865,4,INSTITUCION EDUCATIVA SANTANDER,16673,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,10,8,0,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
1296575,6,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,6,10,9,4,0,1,1,0,False,True,False,True,False,True,False,False,True,False,False,False
22420053,5,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,6,6,9,0,0,0,1,False,True,False,True,False,True,False,False,False,True,False,False
456204,7,I.E. ANTONIA SANTOS,52025,A,99001,PUERTO CARREÑO,99,VICHADA,13,7,13,8,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
21999435,6,I.E. INTERNADO NUESTRA SEÑORA DE FATIMA,45144,A,99773,CUMARIBO,99,VICHADA,5,0,8,3,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23524242,3,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,0,0,10,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
2854640,4,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,2,0,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False
2847947,10,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,13,14,9,0,1,2,1,0,True,False,False,True,False,True,False,False,False,True,False,False
23325862,7,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,5,7,8,4,0,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
22584173,10,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,10,6,4,3,1,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22863283,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,12,5,11,9,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22929787,5,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,3,6,7,4,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
21990930,9,I.E. INTERNADO EL ACEITICO,19437,A,99001,PUERTO CARREÑO,99,VICHADA,7,8,13,3,1,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23673526,8,I.E. INTERNADO CAMILO TORRES,13043,A,99624,SANTA ROSALÍA,99,VICHADA,0,0,7,0,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False
22344824,11,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,15,12,10,11,2,1,1,1,True,False,False,True,False,True,False,False,False,True,False,False
2860795,4,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,0,10,0,0,0,1,True,False,False,True,False,True,False,False,False,True,False,False
22820779,5,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,8,6,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23584783,8,I.E. INTERNADO LUIS CARLOS GALAN SARMIENTO,45250,A,99524,LA PRIMAVERA,99,VICHADA,7,8,11,9,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22930943,5,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,4,0,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
23857709,4,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,5,8,0,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
912385,7,CAÑO BLANCO II,3717,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,10,5,4,0,1,0,0,True,False,False,True,False,False,False,True,True,False,False,False
23570351,3,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,9,10,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23618193,3,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,4,3,0,0,0,0,False,True,False,True,True,False,False,False,False,False,True,False
22926143,4,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,1,0,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22584472,4,I.E.D. DE SAN JAVIER,32323,A,97001,MITÚ,97,VAUPES,0,0,5,6,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
6809472,7,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,13,11,8,0,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23096524,7,COLEGIO CRISTO REY MINUTO DE DIOS,38726,A,91001,LETICIA,91,AMAZONAS,14,16,13,8,2,2,1,1,True,False,True,False,False,True,False,False,False,False,True,False
3135493,11,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,11,10,6,1,1,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23632919,5,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,8,7,6,5,1,1,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22419709,3,INSTITUCION EDUCATIVA SANTANDER,16673,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,1,5,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
23182474,5,I.E. ANTONIA SANTOS,52027,A,99001,PUERTO CARREÑO,99,VICHADA,3,6,6,5,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
21882709,5,INSTITUCION EDUCATIVA TOMACHIPAN,64039,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,4,7,13,1,0,1,1,False,True,False,True,False,False,False,True,False,False,True,False
22344002,6,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,4,5,8,1,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
4531229,10,I.E. LIBERTADORES,3665,A,94001,INÍRIDA,94,GUAINIA,13,0,6,6,1,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False
3482120,7,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,8,10,6,0,1,1,0,0,False,True,False,True,False,True,False,False,False,False,True,False
1295278,7,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19478,A,99524,LA PRIMAVERA,99,VICHADA,5,0,8,0,0,0,1,0,True,False,False,True,True,False,False,False,True,False,False,False
1327719,9,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,10,9,15,8,1,1,2,1,False,True,False,True,False,True,False,False,False,False,True,False
2857038,4,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,6,0,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
22584568,8,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,0,9,5,8,0,1,0,1,True,False,False,True,False,True,False,False,False,False,True,False
22000365,5,I.E. INTERNADO SANTA TERESITA DEL TUPARRO,51932,A,99773,CUMARIBO,99,VICHADA,7,5,4,10,1,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22885637,3,I.E. FRANCISCO DEL ROSARIO VELA,57883,A,91001,LETICIA,91,AMAZONAS,0,0,14,20,0,0,2,2,False,True,False,True,False,False,True,False,False,False,True,False
22930237,9,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,8,6,0,0,1,0,0,True,False,False,True,True,False,False,False,False,False,True,False
23660138,3,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,7,9,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22419706,5,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,0,6,0,1,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False
23327062,8,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,7,4,9,7,1,0,1,1,False,True,False,True,False,False,False,True,False,False,True,False
23596559,4,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,8,0,0,0,1,0,True,False,False,True,True,False,False,False,True,False,False,False
22928768,6,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,7,5,10,0,1,0,1,0,False,True,False,True,False,False,False,True,False,False,True,False
22966858,9,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,7,0,8,0,1,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False
23322505,3,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,0,0,10,13,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
1291545,9,I.E. INTERNADO SANTA TERESITA DEL TUPARRO,51936,A,99773,CUMARIBO,99,VICHADA,4,3,6,4,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
21990614,5,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19479,A,99524,LA PRIMAVERA,99,VICHADA,6,4,10,8,0,0,1,1,False,True,False,True,True,False,False,False,True,False,False,False
23735855,11,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,5,1,5,9,0,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False
22887060,9,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,2,6,14,5,0,0,2,0,False,True,False,True,False,True,False,False,False,False,True,False
1315613,8,I.E. INTERNADO NUESTRA SEÑORA DE FATIMA,45144,A,99773,CUMARIBO,99,VICHADA,11,2,5,8,1,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22825315,8,I.E. LA PRIMAVERA,48957,A,94001,INÍRIDA,94,GUAINIA,8,3,3,8,1,0,0,1,False,True,False,True,False,False,False,True,False,False,True,False
22079094,9,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,8,14,6,1,1,2,0,True,False,False,True,False,True,False,False,False,True,False,False
1290218,5,I.E. SAGRADO CORAZON DE JESUS,45269,A,99773,CUMARIBO,99,VICHADA,3,3,7,6,0,0,1,0,True,False,False,True,False,True,False,False,True,False,False,False
1294209,4,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,63407,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,7,9,0,0,1,1,True,False,False,True,True,False,False,False,False,False,True,False
22784816,4,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,14,9,0,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
1294452,9,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19478,A,99524,LA PRIMAVERA,99,VICHADA,3,3,3,3,0,0,0,0,False,True,False,True,True,False,False,False,True,False,False,False
22000661,7,I.E. INTERNADO NUESTRA SEÑORA DE FATIMA,45144,A,99773,CUMARIBO,99,VICHADA,3,2,6,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22888181,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19503,A,91001,LETICIA,91,AMAZONAS,5,5,5,5,0,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False
23398997,3,I.E. INTERNADO CAMILO TORRES,13043,A,99624,SANTA ROSALÍA,99,VICHADA,0,0,10,12,0,0,1,1,True,False,False,True,True,False,False,False,False,False,True,False
2857040,5,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,6,8,6,1,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
21861615,8,INSTITUCION EDUCATIVA EL RESBALON,10262,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,9,4,3,1,1,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22974208,9,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,5,9,7,7,0,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
2854622,4,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,6,4,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False
3143271,7,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,13,9,12,8,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22891475,6,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,5,5,5,8,0,0,0,1,False,True,False,True,False,False,True,False,False,False,True,False
22860703,6,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,5,4,8,10,0,0,1,1,True,False,False,True,False,False,True,False,False,False,True,False
22420406,10,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,10,8,10,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
4536101,8,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,7,0,14,7,1,0,2,1,True,False,False,True,False,False,False,True,False,False,True,False
23564620,3,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,10,8,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
3144675,10,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,10,10,6,0,1,1,0,True,False,False,True,False,True,False,False,False,True,False,False
23051750,6,COLEGIO CRISTO REY MINUTO DE DIOS,38726,A,91001,LETICIA,91,AMAZONAS,8,15,17,12,1,2,2,1,True,False,True,False,False,True,False,False,False,False,True,False
22781354,8,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,8,5,7,7,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22828336,5,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,2,5,7,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22972305,8,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,4,0,9,6,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False
23051061,10,COLEGIO CRISTO REY MINUTO DE DIOS,38726,A,91001,LETICIA,91,AMAZONAS,8,8,8,9,1,1,1,1,True,False,True,False,False,True,False,False,False,False,True,False
897791,10,I.E. TRIUNFO II,49017,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,6,7,4,0,0,1,0,False,True,False,True,False,False,False,True,False,False,True,False
23888504,3,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,63407,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,5,10,0,0,0,1,False,True,False,True,True,False,False,False,False,False,True,False
23899523,8,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,6,8,9,6,0,1,1,0,False,True,False,True,True,False,False,False,False,False,True,False
23832897,5,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,14,10,12,10,2,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
21999972,4,I.E. INTERNADO EL SEJAL,26006,A,99773,CUMARIBO,99,VICHADA,0,0,5,6,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22863193,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,3,5,8,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22514701,10,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,7,3,5,9,1,0,0,1,False,True,False,True,False,True,False,False,True,False,False,False
23284488,3,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,0,0,10,7,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
21898532,5,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,6,3,5,0,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False
23396380,3,C.E. EL RECREO,16708,A,95025,EL RETORNO,95,GUAVIARE,0,0,12,14,0,0,1,2,True,False,False,True,False,True,False,False,False,False,True,False
22416136,6,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,5,6,7,0,0,0,1,False,True,False,True,False,True,False,False,True,False,False,False
2849011,11,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,9,0,0,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False
21990529,5,I.E. JOSE EUSTACIO RIVERA,19427,A,99001,PUERTO CARREÑO,99,VICHADA,2,4,3,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
2848017,6,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,5,4,5,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22891513,9,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,4,0,15,8,0,0,2,1,False,True,False,True,False,True,False,False,False,False,True,False
22821635,7,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,5,3,6,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22821528,3,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,0,0,7,9,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23066508,10,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,9,11,7,1,1,1,1,True,False,True,False,False,True,False,False,False,True,False,False
21990163,5,C.E. EL TROMPILLO,6640,A,99524,LA PRIMAVERA,99,VICHADA,7,4,5,5,1,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
886889,8,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,8,0,0,1,1,False,True,False,True,False,True,False,False,False,True,False,False
21977153,10,I.E. INTERNADO FRANCISCO DE PAULA SANTANDER,19478,A,99524,LA PRIMAVERA,99,VICHADA,6,10,5,2,0,1,0,0,True,False,False,True,True,False,False,False,True,False,False,False
23879478,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19503,A,91001,LETICIA,91,AMAZONAS,7,4,6,1,1,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False
22889003,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,7,4,8,9,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
6417125,6,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,7,0,0,1,1,True,False,True,False,True,False,False,False,False,True,False,False
23276343,4,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,7,6,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
22348118,6,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,6,5,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
23066804,7,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,6,5,5,0,0,0,0,False,True,True,False,False,True,False,False,False,True,False,False
23592304,8,I.E. ANTONIO NARIÑO EL UNILLA,66762,A,95025,EL RETORNO,95,GUAVIARE,6,12,12,6,0,1,1,0,True,False,False,True,False,False,False,True,False,False,True,False
23348486,3,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,3,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23618306,7,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,11,9,12,9,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
21874215,9,I.E. SAN ISIDRO I,10271,A,95025,EL RETORNO,95,GUAVIARE,8,6,10,8,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
4530898,4,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,4,9,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
887892,9,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,14,16,18,13,2,2,2,1,True,False,False,True,False,True,False,False,False,True,False,False
22783783,4,I.E.  JUAN FRANCISCO LARA,29733,A,94001,INÍRIDA,94,GUAINIA,0,0,7,10,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22931202,4,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,10,9,0,0,1,1,True,False,False,True,True,False,False,False,False,False,True,False
21994058,6,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,8,8,8,9,1,1,1,1,False,True,False,True,True,False,False,False,True,False,False,False
22861147,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19507,A,91001,LETICIA,91,AMAZONAS,0,0,11,9,0,0,1,1,True,False,False,True,False,False,True,False,False,False,True,False
22509830,11,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,18,12,8,4,2,1,1,0,False,True,False,True,False,True,False,False,True,False,False,False
23069856,8,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,3,6,7,6,0,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False
22956550,7,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,0,4,11,4,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
3474728,5,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,6,5,6,11,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22929438,5,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,8,1,5,5,1,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22928482,6,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,6,6,0,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False
1312027,10,I.E. INTERNADO NUESTRA SEÑORA DE FATIMA,45144,A,99773,CUMARIBO,99,VICHADA,3,3,7,4,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
21861612,6,I.E. EL CRISTAL,42679,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,7,7,4,0,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False
3144573,5,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,5,7,0,0,0,1,0,False,True,False,True,False,True,False,False,True,False,False,False
6422513,5,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,15,13,14,7,2,1,2,1,True,False,True,False,True,False,False,False,False,True,False,False
22820075,5,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,6,4,6,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22926260,6,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,8,2,9,7,1,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23067996,7,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,4,2,7,0,0,0,1,False,True,True,False,False,True,False,False,False,True,False,False
1295571,3,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,6,8,0,0,0,1,True,False,False,True,True,False,False,False,False,False,True,False
